subject,timing,session,run,trial,target,response,correct,pulse_count,trial_dur,wait_pre_stim
S4,longer,5,2,11,0,0,True,3,13.106812627990001,2.66152718949
S4,longer,5,2,12,1,0,False,1,7.4966628780299995,3.5824925690800007
S4,longer,5,2,13,1,1,True,2,12.353733140769998,5.79608335173
S4,longer,5,2,14,0,0,True,2,15.17928050354,3.02447668254
S4,longer,5,2,16,0,0,True,5,18.0946981711,2.526160192
S4,longer,5,2,18,0,0,True,1,4.76661684332,2.40044240834
S4,longer,5,2,20,0,0,True,2,12.461420015769999,3.4296004629500003
S4,longer,5,2,21,0,0,True,1,5.41767055732,3.10186043915
S4,longer,5,2,22,1,1,True,5,27.779791418520002,5.59679181612
S4,longer,5,3,1,1,0,False,2,10.62055946121,2.33561377571
S4,longer,5,3,2,0,0,True,1,9.974370598250001,6.79614475718
S4,longer,5,3,3,1,1,True,2,11.74595809879,2.56949689599
S4,longer,5,3,4,1,1,True,3,18.53344309438,6.03331716268
S4,longer,5,3,5,0,0,True,4,19.0022030818,5.035734178399999
S4,longer,5,3,6,0,0,True,1,6.53134814717,3.83469750305
S4,longer,5,3,7,0,1,False,1,10.154324464469996,6.045760401209999
S4,longer,5,3,8,1,0,False,2,9.31964014719,3.88560544014
S4,longer,5,3,9,1,1,True,4,21.01150801396,4.2601857559599985
S4,longer,5,3,10,0,0,True,1,6.980008610710001,4.5617565863300005
S4,longer,5,3,12,1,1,True,1,5.74230977944,2.98504160862
S4,longer,5,3,14,1,1,True,3,16.862413475060002,2.57788257106
S4,longer,5,3,15,1,1,True,2,10.98348835385,4.910904885319999
S4,longer,5,3,17,0,1,False,4,16.512682321019998,2.02825577002
S4,longer,5,3,19,0,0,True,2,11.622687248760002,3.69797883414
S4,longer,5,3,20,0,0,True,3,15.476696649749998,4.70587812695
S4,longer,5,3,21,0,1,False,1,5.25254372908,2.84838709463
S4,longer,5,3,22,1,1,True,1,4.84961560921,2.27351656395
S4,longer,5,3,23,0,0,True,3,15.01675227385,5.7574801027
S4,longer,5,3,24,1,1,True,1,8.53622357721,3.96681488773
S4,longer,5,3,25,1,1,True,4,20.06272978445,3.5317051686500003
S4,longer,5,3,26,0,0,True,2,11.64699753812,4.34125448017
S4,longer,5,4,1,0,0,True,1,7.619683864020001,5.03353869119
S4,longer,5,4,2,1,1,True,4,24.20994666493,4.44076752313
S4,longer,5,4,3,1,0,False,2,8.23644678612,2.17129157943
S4,longer,5,4,4,1,0,False,1,5.897757864620002,2.21461498243
S4,longer,5,4,5,0,0,True,2,12.304643518769998,5.79265007018
S4,longer,5,4,6,1,0,False,1,11.72268028513,6.26841681235
S4,longer,5,4,7,0,0,True,5,23.61707353,3.4192061284
S4,longer,5,4,8,1,1,True,5,20.37468379297,6.085300274369999
S4,longer,5,4,9,1,0,False,1,5.908890825169999,2.17292906768
S4,longer,5,4,10,1,1,True,1,10.02174467142,3.5709783929300003
S4,longer,5,4,11,0,0,True,1,7.34249278922,3.52216632774
S4,longer,5,4,12,1,1,True,3,16.89439178301,3.3776545653099994
S4,longer,5,4,13,0,0,True,1,4.91066461189,2.00484070137
S4,longer,5,4,14,0,0,True,2,9.83818589577,3.5844907177900005
S4,longer,5,4,15,1,1,True,2,14.5183115021,3.2751053923
S4,longer,5,4,16,1,0,False,1,6.52272350827,3.50396694901
S4,longer,5,4,17,1,1,True,4,19.867410470150002,3.58656680635
S4,longer,5,4,18,0,1,False,2,11.867902634210001,4.81905691819
S4,longer,5,4,19,0,0,True,2,9.115581236810002,2.1666362404900004
S4,longer,5,4,20,0,1,False,3,14.84289646282,4.32104378512
S4,longer,5,4,21,0,0,True,1,10.245920652919999,3.49960567085
S4,longer,5,4,22,1,0,False,2,9.98162606659,2.20266726996
S4,longer,5,4,23,0,0,True,4,19.14319776341,2.90086147861
S4,longer,5,4,24,0,0,True,3,14.14249334735,3.69433883505
S4,longer,5,4,25,1,1,True,1,8.829977380019999,5.530979274330001
S4,longer,5,5,1,0,0,True,2,10.43933161407,3.56524235365
S4,longer,5,5,2,0,0,True,1,9.58091803636,3.71212534121
S4,longer,5,5,3,1,0,False,4,25.851930227249998,5.87562037225
S4,longer,5,5,6,1,0,False,1,6.6606720283500005,3.4439533485300005
S4,longer,5,5,7,0,0,True,1,5.61634393913,2.03245017583
S4,longer,5,5,10,0,1,False,5,25.13546608708,5.347842985880002
S4,longer,5,5,11,1,1,True,3,15.22345700481,4.39308860361
S4,longer,5,5,12,0,0,True,2,12.963093081630001,4.67437336199
S4,longer,5,5,13,1,1,True,3,13.24760735405,2.97053182425
S4,longer,5,5,14,1,1,True,5,23.31021743534,2.4721348245400003
S4,longer,5,5,15,0,1,False,4,18.004941688920002,4.0832891032199985
S4,longer,5,5,16,1,0,False,1,9.52364415532,4.3893814454800015
S4,longer,5,5,17,0,0,True,5,20.81228632713,2.07091580013
S4,longer,5,5,18,0,0,True,1,10.328945133260001,2.25354498597
S4,longer,5,5,19,1,0,False,2,8.35783360786,3.23271552742
S4,longer,5,5,20,1,1,True,1,6.27705243114,2.25116329615
S4,longer,5,5,21,1,1,True,2,12.973159389109998,3.27171401337
S4,longer,5,5,22,0,1,False,2,7.697859697169999,2.38233401255
S4,longer,5,5,23,0,0,True,3,20.597282473179998,6.15641310658
S4,longer,5,5,24,1,0,False,1,7.3576784341999995,2.4769449247
S4,longer,5,5,25,0,0,True,3,18.04668236481,5.26400963111
S4,longer,5,6,1,0,0,True,1,5.99595027416,2.39240417781
S4,longer,5,6,2,1,0,False,2,10.08049073384,2.0156959634
S4,longer,5,6,3,1,0,False,5,25.07869644645,2.16598338525
S4,longer,5,6,4,0,0,True,1,6.081646864340001,2.652843852
S4,longer,5,6,6,1,1,True,1,8.7491090381,4.562141467230001
S4,longer,5,6,7,1,1,True,4,20.26309233379,2.07707115559
S4,longer,5,6,8,1,1,True,2,11.78027408853,4.69530335216
S4,longer,5,6,9,1,0,False,1,8.03818337276,3.91503357976
S4,longer,5,6,10,0,0,True,4,17.14667640667,2.63801938337
S4,longer,5,6,11,1,0,False,1,8.21755740168,5.02042908339
S4,longer,5,6,12,0,0,True,1,4.7146653649,2.31918408358
S4,longer,5,6,13,0,0,True,4,18.961267076960002,5.181502077059999
S4,longer,5,6,14,0,1,False,1,6.14949341939,2.35934592846
S4,longer,5,6,15,1,1,True,4,18.46106535309,4.63812687739
S4,longer,5,6,16,0,0,True,2,11.516246614100002,2.27126358916
S4,longer,5,6,17,1,1,True,1,7.63864284463,5.37104679834
S4,longer,5,6,18,0,0,True,2,10.099138392410001,4.5216116671
S4,longer,5,6,19,1,0,False,1,10.980758522650001,6.84758871788
S4,longer,5,6,20,0,0,True,5,22.7758907202,3.7563129604
S4,longer,5,6,21,0,0,True,3,19.931366427220002,3.68575910672
S4,longer,5,6,22,0,1,False,2,11.69968083447,2.49785558606
S4,longer,5,6,23,0,0,True,1,7.025705738150001,3.9369671108
S4,longer,5,6,24,0,0,True,1,6.747056451690001,3.0230980963200005
S4,longer,5,6,25,1,1,True,3,14.24591483885,3.32852710435
S4,longer,6,1,1,1,0,False,1,6.48464348672,2.4662341564
S4,longer,6,1,2,0,1,False,2,12.037315775569999,3.45910382527
S4,longer,6,1,3,0,0,True,1,6.235737885800001,2.29377737889
S4,longer,6,1,4,0,0,True,1,5.5808311475300005,2.84111279744
S4,longer,6,1,5,0,0,True,1,10.20908713343,4.9489202527
S4,longer,6,1,7,1,1,True,4,20.896402201809998,2.28441604391
S4,longer,6,1,8,1,1,True,1,5.790600776460001,3.34836255893
S4,longer,6,1,9,0,1,False,2,8.81085014144,4.04235503402
S4,longer,6,1,10,0,0,True,2,10.675775993399998,2.93660684673
S4,longer,6,1,11,1,1,True,5,19.7968312498,4.2323908849
S4,longer,6,1,12,1,1,True,3,14.06452831299,3.06706928499
S4,longer,6,1,13,0,0,True,4,19.52862673739,3.29147593759
S4,longer,6,1,14,1,0,False,2,9.94573117735,2.76556675128
S4,longer,6,1,17,1,1,True,2,12.746919956339998,3.36482756747
S4,longer,6,1,19,0,0,True,2,8.72178117908,3.39886235374
S4,longer,6,1,21,1,1,True,2,9.3546567209,2.11290278368
S4,longer,6,1,22,0,0,True,1,8.3617519025,4.79629961125
S4,longer,6,1,23,0,0,True,1,9.939040726210001,2.41530068125
S4,longer,6,1,24,1,1,True,5,20.42844553027,2.8372956462700003
S4,longer,6,1,25,1,1,True,2,10.88632509582,2.3465856514500003
S4,longer,6,1,26,1,0,False,1,7.81411257912,2.55983313209
S4,longer,6,1,27,0,0,True,1,9.80970185198,4.4915390057
S4,longer,6,1,28,1,1,True,2,10.45172600241,2.55965924921
S4,longer,6,1,29,0,0,True,1,13.69370890769,5.94353836171
S4,longer,6,2,1,1,1,True,3,15.7486151672,2.0370131132
S4,longer,6,2,2,1,1,True,3,15.059382637,4.7821088145
S4,longer,6,2,3,0,0,True,2,15.19699439631,4.62808870501
S4,longer,6,2,4,1,0,False,2,18.13651897949,7.617541730289999
S4,longer,6,2,5,1,0,False,2,8.689644315799999,3.68044668209
S4,longer,6,2,6,0,0,True,3,13.567366165169997,2.34337311477
S4,longer,6,2,7,0,0,True,1,8.4055384801,4.58489042734
S4,longer,6,2,11,1,1,True,2,14.92518928256,6.387691112560001
S4,longer,6,2,12,1,1,True,3,13.22966605953,2.51597610473
S4,longer,6,2,13,0,0,True,1,11.021082223039999,3.98335359427
S4,longer,6,2,14,0,0,True,5,22.92079977764,2.24231465234
S4,longer,6,2,15,0,0,True,1,8.02517479583,3.9155556692
S4,longer,6,2,16,0,0,True,2,12.11637137316,5.48518376048
S4,longer,6,2,17,1,1,True,1,7.934430583679999,3.91719042275
S4,longer,6,2,18,1,1,True,4,22.72131620928,5.28504297288
S4,longer,6,2,19,1,1,True,1,6.51774979839,3.2184236108
S4,longer,6,2,20,0,0,True,1,5.902898567819999,2.84371433671
S4,longer,6,2,21,1,1,True,4,15.60916870675,5.43645812675
S4,longer,6,2,23,1,0,False,1,5.592909452969999,2.13943122798
S4,longer,6,2,24,1,0,False,3,15.911078821270001,3.05303612867
S4,longer,6,2,25,1,1,True,3,15.901988879629998,4.85969877313
S4,longer,6,2,26,0,0,True,2,10.2046308775,3.4313690515400004
S4,longer,6,2,27,1,1,True,4,17.387045628510002,4.2485864516100005
S4,longer,6,3,1,0,0,True,2,11.038832791430002,2.23780942996
S4,longer,6,3,2,1,0,False,1,8.163667243139999,5.3202795297500005
S4,longer,6,3,3,0,0,True,5,25.028178025960003,2.31241706906
S4,longer,6,3,4,0,0,True,4,18.98164744283,3.04726409703
S4,longer,6,3,5,1,0,False,1,7.30066449635,3.22591551121
S4,longer,6,3,6,1,0,False,1,6.42570652829,2.33222141434
S4,longer,6,3,7,0,0,True,4,21.76555129807,4.13625438087
S4,longer,6,3,8,1,1,True,4,20.57076468947,4.18730732127
S4,longer,6,3,9,1,1,True,4,18.822995653960003,2.15846642556
S4,longer,6,3,10,0,0,True,2,8.535461199890001,3.00837347675
S4,longer,6,3,11,0,0,True,2,9.24085986528,2.4631069104
S4,longer,6,3,12,1,0,False,1,7.13802746879,3.32021920015
S4,longer,6,3,13,1,0,False,4,16.28082678635,2.47636111725
S4,longer,6,3,16,1,0,False,1,9.6325514268,6.077662707719999
S4,longer,6,3,17,0,0,True,5,26.56096156607,2.08363713347
S4,longer,6,3,18,1,0,False,1,4.590687308640001,2.32077585765
S4,longer,6,3,19,1,1,True,4,15.054761294229998,2.73625371743
S4,longer,6,3,20,1,1,True,2,11.64465314747,3.69486835206
S4,longer,6,3,21,1,1,True,4,25.25295146099,7.493548616889999
S4,longer,6,3,23,0,0,True,4,16.48816996659,3.62623240279
S4,longer,6,3,24,0,0,True,1,8.576679620970001,2.19535423767
S4,longer,6,4,1,1,1,True,2,11.32177960104,2.1123301864
S4,longer,6,4,2,0,0,True,3,12.135175712710002,3.15567928852
S4,longer,6,4,3,0,0,True,2,14.97854927102,3.35061528272
S4,longer,6,4,4,0,0,True,3,17.590780807690006,3.71596903329
S4,longer,6,4,5,1,0,False,1,6.274741895830001,2.99795810523
S4,longer,6,4,6,0,1,False,1,7.69433598805,3.9016817882
S4,longer,6,4,7,0,0,True,2,12.52230091186,4.10365705732
S4,longer,6,4,8,1,1,True,4,15.4400335003,2.0703371673
S4,longer,6,4,9,1,1,True,1,7.932743558010001,4.94038126798
S4,longer,6,4,10,1,1,True,5,21.76886053964,2.09652922894
S4,longer,6,4,11,1,1,True,2,10.22464688467,3.5762419611800005
S4,longer,6,4,12,1,1,True,4,18.95566710756,2.15383725586
S4,longer,6,4,13,1,0,False,4,21.299596675430006,4.58866191083
S4,longer,6,4,14,0,0,True,4,20.74637456042,4.363868416619999
S4,longer,6,4,15,1,1,True,4,20.118661387219998,4.13162953882
S4,longer,6,4,16,1,0,False,2,9.79456622859,3.15051223536
S4,longer,6,4,17,0,0,True,1,7.1823353703900015,3.14304240486
S4,longer,6,4,18,0,0,True,2,13.79543615816,2.16531735586
S4,longer,6,4,19,0,0,True,5,26.21951547513,3.54610454073
S4,longer,6,4,20,0,0,True,1,8.88511606958,3.0287658318799995
S4,longer,6,4,22,0,1,False,4,19.64521455659,6.10431299329
S4,longer,6,4,23,0,1,False,2,12.04932123379,3.53762068946
S4,longer,6,5,1,1,1,True,1,6.2142103422,3.0629061351599995
S4,longer,6,5,2,1,0,False,3,19.49791136756,6.42030488946
S4,longer,6,5,3,0,0,True,1,7.94470964118,3.186726459
S4,longer,6,5,4,1,1,True,5,17.68059204778,2.39724463518
S4,longer,6,5,5,0,0,True,2,12.31757472736,3.54775791391
S4,longer,6,5,6,0,0,True,4,21.464351460080003,3.37366867548
S4,longer,6,5,7,1,0,False,3,15.40490592096,2.68817209926
S4,longer,6,5,8,0,1,False,1,5.539904647610001,3.0362640467900004
S4,longer,6,5,9,1,0,False,1,7.433446571060001,3.13146468287
S4,longer,6,5,10,1,1,True,2,10.84138167859,4.84261649674
S4,longer,6,5,11,1,1,True,4,23.047166958060004,2.49463775046
S4,longer,6,5,12,1,0,False,3,16.564054530510003,2.03566679401
S4,longer,6,5,14,0,0,True,1,8.088138079319998,4.31572748778
S4,longer,6,5,15,0,0,True,2,10.903680693010001,2.3222479133
S4,longer,6,5,16,0,0,True,1,6.390856596769999,3.75519584111
S4,longer,6,5,17,0,1,False,1,8.05046188623,3.34242520959
S4,longer,6,5,18,1,1,True,3,21.37434174407,7.02487192907
S4,longer,6,5,19,1,1,True,2,14.521129612460001,5.50169234271
S4,longer,6,5,20,0,0,True,4,27.685573349400002,7.1643004752
S4,longer,6,5,21,0,1,False,3,13.754042294910002,2.02196746351
S4,longer,6,5,22,0,0,True,1,7.028994364159999,3.2753918357
S4,longer,6,5,23,1,1,True,1,8.725767028940004,5.720816664680001
S4,longer,6,5,24,0,0,True,1,7.716718189510001,4.41059781581
S4,longer,6,5,25,0,0,True,2,9.1144571258,3.0790736194300004
S4,longer,6,6,1,0,0,True,1,7.84138663447,5.04625895322
S4,longer,6,6,2,0,0,True,1,8.20430684645,2.94188544283
S4,longer,6,6,3,1,1,True,5,24.934161982010004,2.97413958691
S4,longer,6,6,4,0,0,True,1,8.28032203083,3.8396635237
S4,longer,6,6,5,0,0,True,5,22.21890966039,4.12368122369
S4,longer,6,6,6,1,0,False,2,8.53025612066,3.08033609055
S4,longer,6,6,7,1,0,False,1,6.79722930733,2.55651941122
S4,longer,6,6,8,0,0,True,3,18.01152716891,4.54861726761
S4,longer,6,6,9,0,0,True,4,15.97423332952,2.09812859562
S4,longer,6,6,10,1,1,True,1,7.78586740486,4.7515997469
S4,longer,6,6,11,0,1,False,4,16.323871593209994,2.48972119491
S4,longer,6,6,12,0,0,True,4,18.4463734138,2.7887872876
S4,longer,6,6,13,1,1,True,3,13.39439923621,3.65764909477
S4,longer,6,6,14,0,0,True,3,15.273245252450002,2.67667803055
S4,longer,6,6,15,1,1,True,4,18.71531223394,3.42679802774
S4,longer,6,6,16,0,0,True,2,13.80878135978,2.22092744618
S4,longer,6,6,17,1,1,True,5,25.44556764584,2.75738049144
S4,longer,6,6,18,1,1,True,1,5.61043591645,3.08340577982
S4,longer,6,6,19,1,1,True,2,11.46188764333,2.38672917678
S4,longer,6,6,20,1,1,True,1,5.13193028735,2.91061697774
S4,longer,6,6,21,1,1,True,3,19.9680641659,7.035364686
S4,longer,6,6,22,1,1,True,1,12.04928335921,3.8979616933
S4,longer,7,1,3,0,0,True,3,15.694915763220001,4.299265266519998
S4,longer,7,1,4,0,0,True,2,12.68394016574,4.6093922236800005
S4,longer,7,1,5,1,1,True,5,22.07528145913,4.71014247143
S4,longer,7,1,6,0,0,True,2,8.6233107626,4.06131117634
S4,longer,7,1,7,1,1,True,5,19.97372915904,2.03844059444
S4,longer,7,1,8,1,1,True,1,6.643755658670001,2.40732055514
S4,longer,7,1,9,0,0,True,5,21.805803080089998,4.60774759679
S4,longer,7,1,10,1,0,False,1,5.886844731929999,3.20119007641
S4,longer,7,1,11,0,0,True,2,12.98051106609,3.01363554107
S4,longer,7,1,12,0,1,False,3,14.34116939376,3.0827300021599995
S4,longer,7,1,13,0,0,True,4,15.348860301239998,3.65151669214
S4,longer,7,1,14,0,0,True,1,4.56324331145,2.19628891605
S4,longer,7,1,15,1,0,False,2,6.95025534416,2.08673939757
S4,longer,7,1,16,0,1,False,2,10.16518160984,4.65076204183
S4,longer,7,1,17,1,1,True,5,24.24768674495,2.61634525935
S4,longer,7,1,18,0,0,True,2,8.31589441744,2.67237389106
S4,longer,7,1,19,0,0,True,1,8.29851132502,5.90862884521
S4,longer,7,1,20,1,1,True,4,21.21023082644,2.71500319824
S4,longer,7,1,21,1,1,True,5,23.941263342059997,3.47909534436
S4,longer,7,1,22,0,1,False,1,7.1044494707000005,3.34815232011
S4,longer,7,1,23,1,1,True,4,11.641849652490004,2.07161336178
S4,longer,7,1,24,1,1,True,1,8.59295707742,6.1692222495200015
S4,longer,7,1,25,0,0,True,2,9.151754329220001,2.3359241602400003
S4,longer,7,2,1,0,0,True,1,5.776620137339999,2.01181033907
S4,longer,7,2,2,0,0,True,1,4.505833721729999,2.09794300147
S4,longer,7,2,3,1,1,True,2,8.636834623999999,3.42676142944
S4,longer,7,2,4,0,0,True,1,5.10720402514,2.09556950718
S4,longer,7,2,5,1,0,False,2,9.50210273611,2.03250164451
S4,longer,7,2,6,1,1,True,3,19.688172664120003,5.16907825542
S4,longer,7,2,7,1,1,True,2,13.340512205979998,4.15470229569
S4,longer,7,2,8,1,1,True,4,16.499131289170002,2.81429839887
S4,longer,7,2,9,1,1,True,1,6.71682825032,2.93819950347
S4,longer,7,2,10,1,1,True,3,15.62102163254,3.19604392944
S4,longer,7,2,11,0,1,False,4,17.584679380679994,3.3602226824799994
S4,longer,7,2,12,0,0,True,1,10.00189711762,6.18626089378
S4,longer,7,2,13,0,0,True,5,27.69814983729,5.02189948589
S4,longer,7,2,14,1,1,True,1,7.695150580269999,2.0313404065
S4,longer,7,2,15,1,1,True,1,8.72316876776,3.72532141763
S4,longer,7,2,16,1,1,True,2,11.06668185701,4.35324273294
S4,longer,7,2,17,1,1,True,1,9.82243122153,6.147691882509999
S4,longer,7,2,18,1,1,True,5,20.177216665350002,4.78390306925
S4,longer,7,2,19,0,1,False,2,11.74794458253,5.4494243553900015
S4,longer,7,2,20,0,0,True,4,19.74214111965,2.58847127475
S4,longer,7,2,21,0,0,True,2,11.18885232226,3.55263016927
S4,longer,7,2,22,1,1,True,2,14.074837274879998,2.32335439398
S4,longer,7,2,23,1,1,True,2,12.60017760676,3.51107973411
S4,longer,7,2,24,1,0,False,1,5.2357238523700005,2.12934222872
S4,longer,7,2,25,0,1,False,2,9.13766245048,2.55132309404
S4,longer,7,2,26,0,0,True,1,4.332326565640002,2.07417725015
S4,longer,7,3,3,1,1,True,2,11.6969205366,3.17725076862
S4,longer,7,3,4,0,0,True,4,21.4138188077,4.9277860849
S4,longer,7,3,5,0,0,True,2,11.25169986954,3.45841327777
S4,longer,7,3,6,1,1,True,1,4.432195081680001,2.00447383442
S4,longer,7,3,7,0,0,True,5,24.27150515598,2.55814092348
S4,longer,7,3,8,1,1,True,4,18.26790663911,4.36909280921
S4,longer,7,3,9,1,1,True,5,24.64443964899,2.55927956759
S4,longer,7,3,10,0,1,False,1,7.1244389642399995,3.50008606711
S4,longer,7,3,11,0,0,True,4,22.03445626809,6.3284293092900015
S4,longer,7,3,12,0,1,False,1,7.0782181257099985,2.67231724641
S4,longer,7,3,13,0,0,True,2,14.51124767387,5.502090861209999
S4,longer,7,3,14,0,0,True,4,23.23789100109,5.12682719629
S4,longer,7,3,15,0,1,False,1,8.837884326800001,4.3658265291000005
S4,longer,7,3,16,0,0,True,2,13.88214897147,6.62257064117
S4,longer,7,3,17,0,0,True,2,10.63631341433,3.36925537603
S4,longer,7,3,18,1,1,True,2,10.909453882480001,2.14697381007
S4,longer,7,3,19,1,0,False,2,6.932082555799999,2.16623376108
S4,longer,7,3,20,0,1,False,2,10.74495850321,2.7480143529400003
S4,longer,7,3,21,1,1,True,1,7.8041615776199995,2.83429056112
S4,longer,7,3,22,0,0,True,1,7.02378655117,3.38646507437
S4,longer,7,3,23,0,0,True,5,21.316606369709998,2.18608623751
S4,longer,7,3,24,1,1,True,5,22.509619648710004,3.1297918840099994
S4,longer,7,4,1,0,0,True,1,7.890834047819999,5.39463538265
S4,longer,7,4,2,0,0,True,3,16.388877991260003,2.19086350696
S4,longer,7,4,3,0,1,False,1,8.993135298099999,6.06789111689
S4,longer,7,4,4,1,0,False,3,17.46874212091,3.89042164641
S4,longer,7,4,5,1,1,True,1,11.167347863239998,7.5809060013
S4,longer,7,4,6,1,1,True,2,11.401324267409999,4.039842708419998
S4,longer,7,4,7,1,1,True,1,6.534425635689999,3.97160501767
S4,longer,7,4,8,1,1,True,4,19.53050537534,2.45760810094
S4,longer,7,4,9,0,0,True,3,13.799441382060001,2.87169805386
S4,longer,7,4,10,1,1,True,5,24.93088191992,6.13345127612
S4,longer,7,4,11,1,1,True,5,24.77222696711,3.80985983151
S4,longer,7,4,12,0,1,False,2,12.137017233320002,3.37543492171
S4,longer,7,4,13,1,0,False,5,24.22355650303,2.02889310433
S4,longer,7,4,14,0,0,True,2,11.11933856294,3.13375636568
S4,longer,7,4,15,0,0,True,3,15.27319752439,6.45531592052
S4,longer,7,4,16,0,1,False,4,18.7500713766,3.7752766796
S4,longer,7,5,1,1,0,False,2,9.9250447361,2.264313866
S4,longer,7,5,2,0,0,True,1,10.419806422339999,4.04120343563
S4,longer,7,5,3,1,1,True,1,5.1543802001,2.43295499376
S4,longer,7,5,4,1,1,True,4,23.10509984624,2.8478835035400003
S4,longer,7,5,5,1,1,True,2,9.459658480429999,2.83610863889
S4,longer,7,5,6,1,1,True,2,11.33632187755,2.21815543301
S4,longer,7,5,7,1,0,False,1,7.742268230860001,3.2717883991
S4,longer,7,5,8,1,1,True,2,10.587567691110001,4.56762603794
S4,longer,7,5,9,0,0,True,5,23.43987527026,4.04977425686
S4,longer,7,5,10,0,0,True,1,8.97317623732,4.81861849612
S4,longer,7,5,11,1,0,False,3,16.296813622949998,5.02423691925
S4,longer,7,5,12,1,1,True,4,15.89097202209,3.92619971129
S4,longer,7,5,13,1,1,True,2,12.90609682333,4.18980782768
S4,longer,7,5,14,0,0,True,2,13.281354416629998,2.52516835803
S4,longer,7,5,15,0,0,True,1,7.070504871540001,2.41655322685
S4,longer,7,5,16,1,1,True,3,13.64758908388,3.50314849518
S4,longer,7,5,17,1,1,True,3,15.509640404849998,2.69783611145
S4,longer,7,5,18,0,1,False,4,16.274372197119998,2.18256302342
S4,longer,7,5,19,0,0,True,4,14.98671858556,2.13594821036
S4,longer,7,5,20,0,0,True,1,4.95896808474,2.29019114656
S4,longer,7,5,21,1,0,False,1,11.85196682447,3.7109335505
S4,longer,7,5,22,1,0,False,1,6.880394246589999,2.94703137841
S4,longer,7,5,24,1,1,True,1,5.21691181955,2.97717289418
S4,longer,7,5,25,1,1,True,1,9.605462220680002,6.52697845835
S4,longer,7,5,26,1,1,True,4,20.581155844740003,3.23359073314
S4,longer,7,6,1,1,1,True,2,7.020206002179999,2.12916055131
S4,longer,7,6,2,1,1,True,1,6.486581070060001,2.40411707074
S4,longer,7,6,3,0,0,True,4,21.813332913070003,2.55631619717
S4,longer,7,6,4,1,1,True,1,5.04546914083,2.3966189578
S4,longer,7,6,5,0,0,True,2,7.501445765310001,2.0149428563400003
S4,longer,7,6,6,0,0,True,2,16.34569512767,3.00318287887
S4,longer,7,6,7,0,0,True,1,7.855817953460001,3.03018290536
S4,longer,7,6,8,0,0,True,1,7.04510433864,2.00956943103
S4,longer,7,6,9,0,0,True,5,22.27604111308,3.828614505580001
S4,longer,7,6,10,0,1,False,3,14.117242114189999,4.1019241636900015
S4,longer,7,6,11,1,1,True,3,16.22087451458,2.05008789918
S4,longer,7,6,12,0,1,False,2,14.21992338114,2.09006896094
S4,longer,7,6,13,0,1,False,1,7.38999317958,4.1238601691
S4,longer,7,6,14,0,0,True,1,6.190013314330001,3.35521899267
S4,longer,7,6,15,0,0,True,5,25.470041549730002,2.67866403633
S4,longer,7,6,16,0,1,False,1,5.53649461421,3.18572405481
S4,longer,7,6,18,1,0,False,1,7.0313420752,3.10954603626
S4,longer,7,6,19,0,0,True,4,21.26615294971,3.30574351271
S4,longer,7,6,21,0,0,True,1,7.776256793660001,4.34401707317
S4,longer,7,6,22,1,0,False,3,12.304615586409998,2.91166293466
S4,longer,7,6,23,0,1,False,1,7.148648420400001,4.52716143874
S4,longer,7,6,24,0,0,True,1,10.917687676500002,3.760126901590001
S4,longer,7,6,25,1,1,True,4,20.535300707770002,5.066088992169999
S4,longer,7,6,26,0,0,True,1,11.480262651260002,7.818840817000001
S4,longer,8,1,1,1,0,False,5,21.14414796123,2.95162530853
S4,longer,8,1,2,0,0,True,3,10.29002472165,2.69302256343
S4,longer,8,1,3,1,0,False,1,9.63056249948,6.51616027224
S4,longer,8,1,4,0,0,True,2,11.38181865882,3.71785765614
S4,longer,8,1,5,1,0,False,3,15.673559526199998,2.4247713928
S4,longer,8,1,6,1,0,False,2,7.00884915869,2.42063992041
S4,longer,8,1,7,0,0,True,1,5.06965876384,2.2931425215
S4,longer,8,1,9,1,0,False,1,9.1858072735,3.43296597606
S4,longer,8,1,10,0,0,True,2,10.06363330411,2.71648474667
S4,longer,8,1,11,0,1,False,2,10.01625529845,3.38550486906
S4,longer,8,1,13,1,1,True,1,7.85702110476,3.07027290743
S4,longer,8,1,14,0,0,True,2,12.53692314804,2.79830742866
S4,longer,8,1,15,1,1,True,2,7.9224531440399995,2.0044776477200004
S4,longer,8,1,16,1,1,True,4,19.65422606226,2.98118096306
S4,longer,8,1,17,1,0,False,1,6.677232996199999,3.1144704897099995
S4,longer,8,1,18,1,1,True,2,11.458423783039999,4.1785101222000005
S4,longer,8,1,19,0,0,True,1,9.94565184457,7.097308366589999
S4,longer,8,1,20,1,1,True,3,17.777391300879998,7.71422180768
S4,longer,8,1,21,0,1,False,1,9.3943748332,6.419136861769999
S4,longer,8,1,22,0,0,True,2,9.0915751353,2.9345452297500003
S4,longer,8,1,23,0,1,False,4,21.01324710288,3.4138418999799995
S4,longer,8,1,24,1,1,True,3,14.179021996700001,3.1114578162
S4,longer,8,1,25,0,0,True,2,13.69055046688,6.21694579582
S4,longer,8,1,27,0,0,True,1,7.861488154269999,5.22151285241
S4,longer,8,2,1,0,0,True,5,20.98378342524,2.2761231048400004
S4,longer,8,2,2,1,1,True,3,21.796426385809998,4.27135658251
S4,longer,8,2,3,0,0,True,4,20.23111359388,2.29885158888
S4,longer,8,2,4,1,1,True,1,6.094551385859998,2.27889464263
S4,longer,8,2,5,0,1,False,3,16.135654801020003,3.97464949982
